Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
ST3GAL6	3q12.1	6.61	6.44	1.51	1.53	0.16	0.339	0.552	(A) Black or African American
GLCCI1	7p21.3	7.90	8.00	0.85	0.92	-0.09	0.339	0.553	(B) White
COPZ2	17q21.32	5.53	5.41	1.16	1.06	0.12	0.339	0.553	(A) Black or African American
MAP1A	15q15.3	8.24	8.39	1.41	1.29	-0.15	0.339	0.553	(B) White
TXLNB	6q24.1	4.00	3.82	1.69	1.63	0.18	0.339	0.553	(A) Black or African American
KIAA0895L	16q22.1	8.93	9.00	0.70	0.81	-0.08	0.339	0.553	(B) White
NEIL2	8p23.1	8.80	8.88	0.77	0.71	-0.08	0.339	0.553	(B) White
NCAPG	4p15.31	9.12	9.03	0.84	0.96	0.09	0.339	0.553	(A) Black or African American
ABHD16A	6p21.33	10.52	10.47	0.48	0.52	0.05	0.339	0.553	(A) Black or African American
PCDH19	Xq22.1	7.70	7.96	2.37	2.33	-0.26	0.339	0.553	(B) White
FNDC3B	3q26.31	11.29	11.37	0.77	0.71	-0.08	0.339	0.553	(B) White
PEX16	11p11.2	9.30	9.37	0.65	0.53	-0.07	0.339	0.553	(B) White
RPL21P44	4q12	1.02	0.95	0.64	0.83	0.07	0.339	0.553	(A) Black or African American
LRRC59	17q21.33	11.81	11.76	0.48	0.47	0.05	0.340	0.553	(A) Black or African American
PSTPIP1	15q24.3	5.75	5.59	1.56	1.47	0.17	0.340	0.553	(A) Black or African American
NPTX2	7q22.1	6.59	6.82	2.14	1.91	-0.23	0.340	0.553	(B) White
PGBD4	15q14	4.55	4.63	0.69	0.66	-0.07	0.340	0.553	(B) White
PARG	10q11.23	8.83	8.78	0.47	0.60	0.05	0.340	0.554	(A) Black or African American
TRIM15	6p22.1	3.81	4.07	2.44	2.33	-0.26	0.340	0.554	(B) White
PAQR3	4q21.21	7.98	7.89	0.78	0.93	0.09	0.340	0.554	(A) Black or African American
CDIP1	16p13.3	8.40	8.52	1.10	0.94	-0.12	0.340	0.554	(B) White
HSPA13	21q11.2	9.43	9.36	0.69	0.72	0.08	0.340	0.554	(A) Black or African American
MPP2	17q21.31	6.03	5.85	1.65	1.66	0.18	0.340	0.554	(A) Black or African American
CEL	9q34.13	6.75	6.53	2.11	1.97	0.23	0.340	0.554	(A) Black or African American
CTCF	16q22.1	10.23	10.28	0.47	0.37	-0.05	0.340	0.554	(B) White
SCAND1	20q11.23	10.70	10.60	0.94	0.84	0.10	0.340	0.554	(A) Black or African American
DLAT	11q23.1	9.67	9.73	0.60	0.65	-0.07	0.340	0.554	(B) White
USP30	12q24.11	8.34	8.39	0.54	0.42	-0.06	0.340	0.554	(B) White
INTS4	11q14.1	9.05	9.01	0.41	0.39	0.04	0.340	0.554	(A) Black or African American
PRKAB2	1q21.1	8.71	8.63	0.80	0.75	0.09	0.340	0.554	(A) Black or African American
TMEM94	17q25.1	11.07	11.13	0.56	0.60	-0.06	0.340	0.554	(B) White
FASTK	7q36.1	10.94	11.01	0.68	0.58	-0.07	0.341	0.554	(B) White
NOC4L	12q24.33	9.38	9.44	0.65	0.48	-0.07	0.341	0.554	(B) White
TYROBP	19q13.12	8.90	8.76	1.26	1.24	0.14	0.341	0.554	(A) Black or African American
MVP	16p11.2	11.79	11.70	0.82	0.87	0.09	0.341	0.554	(A) Black or African American
PDS5A	4p14	11.25	11.31	0.52	0.54	-0.06	0.341	0.555	(B) White
HERC2	15q13.1	10.34	10.40	0.50	0.56	-0.06	0.341	0.555	(B) White
CCSER1	4q22.1	5.14	5.00	1.28	1.44	0.14	0.341	0.555	(A) Black or African American
MOSPD1	Xq26.3	8.29	8.22	0.59	0.62	0.06	0.341	0.555	(A) Black or African American
MIR100HG	11q24.1	7.33	7.54	1.96	1.97	-0.21	0.341	0.555	(B) White
VTI1A	10q25.2	8.56	8.61	0.43	0.42	-0.05	0.341	0.555	(B) White
SPIN1	9q22.1	11.48	11.56	0.79	0.68	-0.08	0.341	0.555	(B) White
SLA	8q24.22	7.20	7.06	1.25	1.19	0.13	0.342	0.555	(A) Black or African American
PEX14	1p36.22	9.40	9.45	0.47	0.49	-0.05	0.342	0.555	(B) White
CCL3	17q12	6.35	6.19	1.46	1.36	0.16	0.342	0.555	(A) Black or African American
VASP	19q13.32	11.22	11.30	0.74	0.56	-0.08	0.342	0.556	(B) White
PLA1A	3q13.33	6.52	6.75	2.19	1.93	-0.23	0.342	0.556	(B) White
ADARB2	10p15.3	1.82	1.64	1.73	1.52	0.18	0.342	0.556	(A) Black or African American
RORB	9q21.13	2.66	2.48	1.65	1.67	0.18	0.342	0.556	(A) Black or African American
TMEM105	17q25.3	1.57	1.38	1.81	1.70	0.19	0.342	0.556	(A) Black or African American
NBDY	Xp11.21	9.09	9.03	0.61	0.58	0.07	0.342	0.556	(A) Black or African American
CMTM4	16q21-q22.1	10.01	10.09	0.75	0.75	-0.08	0.342	0.556	(B) White
SGCE	7q21.3	7.66	7.48	1.68	1.45	0.18	0.342	0.556	(A) Black or African American
ZC3H7A	16p13.13	9.59	9.53	0.55	0.44	0.06	0.343	0.556	(A) Black or African American
TEK	9p21.2	6.56	6.71	1.37	1.18	-0.14	0.343	0.556	(B) White
MCFD2	2p21	10.75	10.69	0.54	0.56	0.06	0.343	0.556	(A) Black or African American
KLHL29	2p24.1	6.91	6.75	1.49	1.46	0.16	0.343	0.556	(A) Black or African American
DHX57	2p22.1	9.33	9.28	0.45	0.44	0.05	0.343	0.556	(A) Black or African American
MRPS34	16p13.3	10.50	10.43	0.74	0.63	0.08	0.343	0.557	(A) Black or African American
KRT14	17q21.2	3.88	4.16	2.48	3.00	-0.28	0.343	0.557	(B) White
E2F8	11p15.1	7.18	7.30	1.02	1.11	-0.11	0.343	0.557	(B) White
LRRC75B	22q11.23	8.32	8.44	1.04	1.28	-0.12	0.343	0.557	(B) White
POLE3	9q32	10.68	10.63	0.48	0.53	0.05	0.343	0.557	(A) Black or African American
CGB7	19q13.33	2.03	2.19	1.44	1.64	-0.16	0.343	0.557	(B) White
CABLES2	20q13.33	8.40	8.32	0.79	0.73	0.08	0.344	0.557	(A) Black or African American
RCC2	1p36.13	12.84	12.89	0.49	0.44	-0.05	0.344	0.558	(B) White
PTCD3	2p11.2	10.35	10.31	0.38	0.41	0.04	0.344	0.558	(A) Black or African American
CMC2	16q23.2	8.76	8.70	0.52	0.50	0.06	0.344	0.558	(A) Black or African American
TMEM141	9q34.3	10.03	10.11	0.82	0.73	-0.09	0.344	0.558	(B) White
PNPLA6	19p13.2	10.29	10.36	0.65	0.56	-0.07	0.344	0.558	(B) White
ZNF493	19p12	7.63	7.74	1.05	1.07	-0.11	0.344	0.558	(B) White
DHPS	19p13.13	10.10	10.04	0.59	0.50	0.06	0.345	0.558	(A) Black or African American
UNC93B1	11q13.2	10.27	10.19	0.79	0.72	0.08	0.345	0.559	(A) Black or African American
FAM186A	12q13.12	3.27	3.40	1.12	1.26	-0.12	0.345	0.559	(B) White
SERPINB6	6p25.2	10.89	10.80	0.83	0.84	0.09	0.345	0.559	(A) Black or African American
LDHC	11p15.1	2.02	1.79	2.18	1.84	0.23	0.345	0.559	(A) Black or African American
FUT1	19q13.33	6.85	6.73	1.19	1.14	0.13	0.345	0.560	(A) Black or African American
ARPC3	12q24.11	12.44	12.38	0.49	0.73	0.06	0.345	0.560	(A) Black or African American
SLC4A10	2q24.2	0.62	0.72	0.88	1.05	-0.10	0.345	0.560	(B) White
UBE2M	19q13.43	10.58	10.51	0.61	0.51	0.06	0.345	0.560	(A) Black or African American
SH3BP2	4p16.3	10.65	10.73	0.78	0.61	-0.08	0.346	0.560	(B) White
HERC1	15q22.31	9.29	9.35	0.61	0.52	-0.06	0.346	0.560	(B) White
CCIN	9p13.3	1.73	1.59	1.37	1.25	0.14	0.346	0.560	(A) Black or African American
COL6A1	21q22.3	12.29	12.42	1.21	1.19	-0.13	0.346	0.560	(B) White
EAF1	3p25.1	9.32	9.39	0.65	0.65	-0.07	0.346	0.561	(B) White
EDRF1	10q26.2	9.11	9.03	0.69	0.65	0.07	0.346	0.561	(A) Black or African American
ENKUR	10p12.1	5.47	5.17	2.83	2.66	0.30	0.346	0.561	(A) Black or African American
PKD2	4q22.1	9.03	9.12	0.90	0.73	-0.09	0.346	0.561	(B) White
NFXL1	4p12	8.12	8.19	0.74	0.67	-0.08	0.347	0.561	(B) White
CCDC17	1p34.1	5.50	5.23	2.49	2.28	0.26	0.347	0.561	(A) Black or African American
SDC3	1p35.2	11.19	11.30	0.97	0.88	-0.10	0.347	0.561	(B) White
SCN7A	2q24.3	1.60	1.79	1.72	1.78	-0.19	0.347	0.561	(B) White
MECP2	Xq28	10.14	10.19	0.47	0.38	-0.05	0.347	0.561	(B) White
CLEC18C	16q22.1	3.02	3.23	2.02	1.60	-0.21	0.347	0.561	(B) White
PWWP3A	19p13.3	9.35	9.43	0.76	0.79	-0.08	0.347	0.561	(B) White
NPRL2	3p21.31	8.75	8.82	0.64	0.57	-0.07	0.347	0.561	(B) White
S1PR2	19p13.2	9.26	9.17	0.93	0.80	0.10	0.347	0.561	(A) Black or African American
GSS	20q11.22	10.41	10.47	0.52	0.45	-0.05	0.347	0.561	(B) White
NOP14	4p16.3	9.98	9.92	0.50	0.46	0.05	0.347	0.562	(A) Black or African American
HIST1H2BC	6p22.2	6.13	5.97	1.60	1.48	0.17	0.347	0.562	(A) Black or African American
LINS1	15q26.3	7.61	7.67	0.50	0.51	-0.05	0.348	0.562	(B) White
LRRC58	3q13.33	9.91	9.99	0.77	0.83	-0.08	0.348	0.562	(B) White
LOC284441	19p12	5.72	5.83	1.05	0.95	-0.11	0.348	0.562	(B) White
HNF4G	8q21.13	5.78	5.55	2.07	2.22	0.22	0.348	0.562	(A) Black or African American
ZSCAN30	18q12.2	8.38	8.31	0.69	0.61	0.07	0.348	0.562	(A) Black or African American
SETD1A	16p11.2	10.21	10.26	0.50	0.50	-0.05	0.348	0.562	(B) White
AXDND1	1q25.2	2.42	2.25	1.70	1.40	0.17	0.348	0.562	(A) Black or African American
LINC01126	2p21	2.32	2.21	1.06	1.00	0.11	0.348	0.563	(A) Black or African American
PAFAH1B3	19q13.2	10.57	10.66	0.85	0.74	-0.09	0.348	0.563	(B) White
ZNF616	19q13.41	7.13	7.20	0.65	0.53	-0.07	0.348	0.563	(B) White
CYP2C8	10q23.33	2.70	2.53	1.59	1.71	0.17	0.348	0.563	(A) Black or African American
SPATA6	1p33	6.09	6.21	1.24	1.03	-0.13	0.349	0.563	(B) White
TOMM22	22q13.1	10.88	10.82	0.59	0.44	0.06	0.349	0.563	(A) Black or African American
TENM2	5q34	2.40	2.57	1.58	1.80	-0.17	0.349	0.563	(B) White
SLC8B1	12q24.13	9.42	9.50	0.83	0.68	-0.08	0.349	0.563	(B) White
NRN1	6p25.1	7.40	7.62	2.01	2.03	-0.21	0.349	0.563	(B) White
SPHK2	19q13.33	9.46	9.52	0.63	0.59	-0.07	0.349	0.563	(B) White
KCNC3	19q13.33	8.52	8.32	1.85	1.89	0.20	0.349	0.563	(A) Black or African American
TREM2	6p21.1	6.71	6.55	1.48	1.47	0.16	0.349	0.563	(A) Black or African American
ADAM15	1q21.3	11.76	11.84	0.74	0.77	-0.08	0.349	0.563	(B) White
UXT-AS1	Xp11.23	2.59	2.48	1.00	0.96	0.10	0.349	0.563	(A) Black or African American
EPB41L4A-AS1	5q22.1	9.00	8.91	0.81	0.79	0.09	0.349	0.564	(A) Black or African American
SCLT1	4q28.2	7.76	7.82	0.50	0.65	-0.06	0.349	0.564	(B) White
ANKS6	9q22.33	9.23	9.17	0.62	0.59	0.07	0.350	0.564	(A) Black or African American
BCL2A1	15q25.1	5.44	5.30	1.38	1.43	0.15	0.350	0.564	(A) Black or African American
COL24A1	1p22.3	3.11	3.27	1.48	1.37	-0.15	0.350	0.564	(B) White
ZNF442	19p13.2	4.81	4.72	0.86	0.84	0.09	0.350	0.565	(A) Black or African American
LDB2	4p15.32	7.41	7.53	1.15	1.04	-0.12	0.350	0.565	(B) White
MYADML2	17q25.3	1.62	1.74	1.11	1.21	-0.12	0.350	0.565	(B) White
VRTN	14q24.3	0.55	0.67	1.13	1.10	-0.12	0.351	0.565	(B) White
IL1RL1	2q12.1	1.94	1.79	1.48	1.48	0.16	0.351	0.565	(A) Black or African American
PTGER4	5p13.1	6.18	6.06	1.10	1.15	0.12	0.351	0.566	(A) Black or African American
SLC8A3	14q24.2	1.38	1.56	1.65	1.68	-0.18	0.351	0.566	(B) White
ENTHD1	22q13.1	0.87	0.98	1.05	1.12	-0.11	0.351	0.566	(B) White
EXOC2	6p25.3	9.42	9.37	0.47	0.49	0.05	0.351	0.566	(A) Black or African American
LRIF1	1p13.3	8.17	8.29	1.22	1.00	-0.12	0.351	0.566	(B) White
PCDHGA2	5q31.3	2.68	2.85	1.64	1.42	-0.17	0.351	0.566	(B) White
ATP5MC2	12q13.13	12.91	12.97	0.59	0.59	-0.06	0.352	0.566	(B) White
PWAR5	15q11.2	3.06	3.23	1.65	1.43	-0.17	0.352	0.566	(B) White
C10ORF55	10q22.2	2.16	2.04	1.05	1.17	0.11	0.352	0.566	(A) Black or African American
FBXO31	16q24.2	9.13	9.19	0.61	0.50	-0.06	0.352	0.567	(B) White
PPP2CB	8p12	10.63	10.57	0.63	0.61	0.07	0.352	0.567	(A) Black or African American
ITGA9	3p22.2	6.13	6.32	1.80	1.67	-0.19	0.352	0.567	(B) White
DUSP5	10q25.2	8.18	8.33	1.52	1.35	-0.16	0.352	0.567	(B) White
RUNDC3A	17q21.31	3.96	3.76	1.89	1.78	0.20	0.352	0.567	(A) Black or African American
TRDMT1	10p13	7.36	7.26	0.99	0.83	0.10	0.352	0.567	(A) Black or African American
CLMP	11q24.1	4.30	4.47	1.60	1.58	-0.17	0.352	0.567	(B) White
USP49	6p21.1	3.70	3.82	1.10	0.98	-0.11	0.352	0.567	(B) White
GLI4	8q24.3	8.15	8.05	0.95	0.94	0.10	0.352	0.567	(A) Black or African American
CLPP	19p13.3	9.88	9.94	0.59	0.57	-0.06	0.352	0.567	(B) White
SP140L	2q37.1	7.67	7.52	1.38	1.26	0.14	0.352	0.567	(A) Black or African American
DAPP1	4q23	6.49	6.65	1.49	1.52	-0.16	0.353	0.567	(B) White
DSC3	18q12.1	3.76	3.53	2.18	1.86	0.22	0.353	0.568	(A) Black or African American
TP53TG3B	16p11.2	2.11	1.85	2.54	2.18	0.26	0.353	0.568	(A) Black or African American
CLCA1	1p22.3	0.16	0.22	0.41	0.81	-0.06	0.353	0.568	(B) White
ME2	18q21.2	9.50	9.58	0.74	0.66	-0.08	0.353	0.568	(B) White
HOXD13	2q31.1	2.06	1.80	2.56	2.03	0.26	0.353	0.568	(A) Black or African American
TLL2	10q24.1	4.64	4.44	2.04	1.58	0.21	0.353	0.568	(A) Black or African American
FEM1B	15q23	9.94	10.00	0.56	0.47	-0.06	0.353	0.568	(B) White
TMEM163	2q21.3	4.44	4.62	1.70	1.73	-0.18	0.353	0.568	(B) White
FOXA3	19q13.32	4.22	4.50	2.71	2.37	-0.28	0.353	0.568	(B) White
GPX2	14q23.3	5.01	5.39	3.70	3.30	-0.38	0.353	0.568	(B) White
PROCA1	17q11.2	4.91	4.81	0.97	0.99	0.10	0.354	0.568	(A) Black or African American
HIST1H4I	6p22.1	1.27	1.37	0.93	1.01	-0.10	0.354	0.568	(B) White
ABCA11P	4p16.3	6.59	6.51	0.80	0.88	0.09	0.354	0.568	(A) Black or African American
CYP2D7	22q13.2	5.01	5.13	1.15	1.18	-0.12	0.354	0.569	(B) White
KRTAP5-10	11q13.4	1.71	1.83	1.10	1.27	-0.12	0.354	0.569	(B) White
KNSTRN	15q15.1	8.81	8.73	0.68	0.74	0.07	0.354	0.569	(A) Black or African American
KDM2B	12q24.31	9.88	9.93	0.49	0.45	-0.05	0.354	0.569	(B) White
NOLC1	10q24.32	11.45	11.39	0.55	0.57	0.06	0.354	0.569	(A) Black or African American
ARVCF	22q11.21	9.81	9.89	0.76	0.77	-0.08	0.355	0.570	(B) White
ITGA2	5q11.2	7.70	7.88	1.82	1.58	-0.19	0.355	0.570	(B) White
H2AFY	5q31.1	12.36	12.40	0.36	0.35	-0.04	0.355	0.570	(B) White
GRAP2	22q13.1	3.86	3.71	1.51	1.42	0.16	0.355	0.570	(A) Black or African American
CRYBG1	6q21	8.76	8.92	1.54	1.39	-0.16	0.355	0.570	(B) White
SCARNA5	2q37.1	0.94	0.84	1.02	1.00	0.11	0.355	0.570	(A) Black or African American
NSUN7	4p14	7.88	7.76	1.07	1.21	0.12	0.355	0.570	(A) Black or African American
SEC22C	3p22.1	8.78	8.83	0.47	0.51	-0.05	0.355	0.570	(B) White
TFPI2	7q21.3	8.77	8.55	2.05	2.03	0.21	0.356	0.571	(A) Black or African American
GLRX2	1q31.2	6.76	6.84	0.64	0.86	-0.07	0.356	0.571	(B) White
BAIAP2	17q25.3	10.07	9.95	1.06	1.10	0.11	0.356	0.571	(A) Black or African American
TBC1D3H	17q12	4.21	4.35	1.39	1.04	-0.14	0.356	0.571	(B) White
TAF1B	2p25.1	7.87	7.80	0.69	0.67	0.07	0.356	0.571	(A) Black or African American
DEDD2	19q13.2	9.50	9.44	0.59	0.49	0.06	0.356	0.571	(A) Black or African American
GTSE1	22q13.31	8.63	8.72	0.91	0.97	-0.10	0.356	0.571	(B) White
HOXC9	12q13.13	3.23	2.93	2.91	2.95	0.31	0.356	0.571	(A) Black or African American
TPSG1	16p13.3	0.65	0.75	0.90	0.92	-0.09	0.356	0.571	(B) White
NBPF7	1p12	0.96	1.05	0.82	0.91	-0.09	0.356	0.571	(B) White
MSL3	Xp22.2	9.45	9.50	0.47	0.47	-0.05	0.356	0.571	(B) White
GLB1L	2q35	7.96	7.87	0.89	0.87	0.09	0.356	0.571	(A) Black or African American
FARSA	19p13.13	10.85	10.80	0.56	0.50	0.06	0.356	0.571	(A) Black or African American
KIF25	6q27	0.97	1.09	1.09	1.18	-0.12	0.356	0.571	(B) White
PLD1	3q26.31	7.33	7.43	0.91	0.82	-0.09	0.356	0.571	(B) White
BRWD1	21q22.2	10.12	10.17	0.46	0.58	-0.05	0.356	0.571	(B) White
SPICE1	3q13.2	8.68	8.61	0.74	0.63	0.08	0.356	0.571	(A) Black or African American
PTTG3P	8q13.1	2.38	2.27	1.03	1.09	0.11	0.356	0.571	(A) Black or African American
TRIP12	2q36.3	11.25	11.20	0.46	0.51	0.05	0.356	0.571	(A) Black or African American
CTTN	11q13.3	12.23	12.18	0.46	0.47	0.05	0.357	0.571	(A) Black or African American
DIMT1	5q12.1	8.90	8.97	0.62	0.58	-0.06	0.357	0.571	(B) White
ANKMY1	2q37.3	8.44	8.33	1.09	1.03	0.11	0.357	0.571	(A) Black or African American
IVNS1ABP	1q25.3	12.13	12.05	0.83	0.75	0.08	0.357	0.571	(A) Black or African American
AMOT	Xq23	9.27	9.43	1.55	1.41	-0.16	0.357	0.572	(B) White
HSPA1B	6p21.33	11.57	11.48	0.87	1.01	0.09	0.357	0.572	(A) Black or African American
FOXG1	14q12	4.09	4.42	3.10	3.17	-0.33	0.357	0.572	(B) White
SYNDIG1L	14q24.3	2.24	2.05	1.78	1.65	0.18	0.357	0.572	(A) Black or African American
PCDHGA3	5q31.3	2.32	2.46	1.32	1.37	-0.14	0.357	0.572	(B) White
THEM4	1q21.3	8.49	8.41	0.68	0.99	0.08	0.357	0.572	(A) Black or African American
HOMER1	5q14.1	7.24	7.37	1.29	1.20	-0.13	0.357	0.572	(B) White
RRP9	3p21.2	9.50	9.43	0.68	0.60	0.07	0.357	0.572	(A) Black or African American
PAK2	3q29	11.34	11.30	0.47	0.47	0.05	0.357	0.572	(A) Black or African American
ZNRD2	11q13.1	9.04	8.95	0.85	0.61	0.08	0.357	0.572	(A) Black or African American
ZFAND3	6p21.2	10.72	10.67	0.44	0.41	0.05	0.357	0.572	(A) Black or African American
LY6H	8q24.3	2.54	2.32	2.13	1.76	0.21	0.358	0.572	(A) Black or African American
NABP2	12q13.3	9.97	9.91	0.55	0.49	0.06	0.358	0.572	(A) Black or African American
YES1	18p11.32	10.64	10.57	0.59	0.66	0.06	0.358	0.572	(A) Black or African American
IBTK	6q14.1	10.16	10.11	0.53	0.65	0.06	0.358	0.572	(A) Black or African American
ACOX3	4p16.1	8.58	8.66	0.86	0.72	-0.09	0.358	0.572	(B) White
PAM16	16p13.3	8.59	8.51	0.80	0.75	0.08	0.358	0.572	(A) Black or African American
P2RY10	Xq21.1	3.09	3.26	1.55	1.61	-0.16	0.358	0.572	(B) White
RSPH14	22q11.22-q11.23	4.35	4.15	1.93	1.82	0.20	0.358	0.572	(A) Black or African American
FAM104B	Xp11.21	8.14	8.07	0.57	0.69	0.06	0.358	0.572	(A) Black or African American
GRP	18q21.32	3.63	3.41	2.06	2.09	0.22	0.358	0.572	(A) Black or African American
HOXA9	7p15.2	7.09	7.36	2.53	2.56	-0.26	0.358	0.572	(B) White
RC3H2	9q33.2	7.78	7.87	0.83	0.79	-0.09	0.358	0.572	(B) White
RTTN	18q22.2	7.71	7.78	0.73	0.63	-0.07	0.358	0.572	(B) White
FMNL3	12q13.12	9.21	9.29	0.73	0.73	-0.08	0.358	0.572	(B) White
IQSEC3	12p13.33	3.94	3.72	2.19	1.76	0.22	0.358	0.572	(A) Black or African American
DEF6	6p21.31	8.40	8.49	0.82	1.00	-0.09	0.359	0.573	(B) White
MATN4	20q13.12	2.53	2.34	1.81	1.75	0.19	0.359	0.573	(A) Black or African American
MYOZ3	5q33.1	3.15	2.97	1.76	1.56	0.18	0.359	0.573	(A) Black or African American
NDRG3	20q11.23	9.92	9.88	0.46	0.44	0.05	0.359	0.573	(A) Black or African American
AQP12B	2q37.3	2.50	2.22	2.73	2.69	0.28	0.359	0.573	(A) Black or African American
FRS3	6p21.1	7.47	7.41	0.57	0.61	0.06	0.359	0.573	(A) Black or African American
OPA3	19q13.32	9.04	8.97	0.70	0.41	0.07	0.359	0.573	(A) Black or African American
DAD1	14q11.2	11.57	11.52	0.49	0.48	0.05	0.359	0.573	(A) Black or African American
ZFP36L2	2p21	12.20	12.28	0.77	0.80	-0.08	0.359	0.573	(B) White
PSMD13	11p15.5	11.50	11.44	0.55	0.47	0.06	0.359	0.574	(A) Black or African American
GAL3ST1	22q12.2	6.29	6.52	2.30	1.88	-0.23	0.359	0.574	(B) White
PLCD3	17q21.31	9.02	9.16	1.39	1.21	-0.14	0.359	0.574	(B) White
NECAP1	12p13.31	8.84	8.89	0.56	0.56	-0.06	0.359	0.574	(B) White
ADA2	22q11.1	10.11	10.25	1.25	1.61	-0.14	0.359	0.574	(B) White
ERICH3	1p31.1	5.65	6.00	3.44	3.05	-0.35	0.359	0.574	(B) White
JAKMIP3	10q26.3	2.58	2.40	1.71	1.83	0.18	0.359	0.574	(A) Black or African American
EEF1A1P9	4q24	13.07	13.00	0.65	0.59	0.07	0.359	0.574	(A) Black or African American
CEP85	1p36.11	8.34	8.27	0.65	0.67	0.07	0.360	0.574	(A) Black or African American
ARIH2	3p21.31	10.43	10.39	0.38	0.41	0.04	0.360	0.574	(A) Black or African American
CLDN20	6q25.3	1.20	1.30	0.91	0.94	-0.10	0.360	0.574	(B) White
SRL	16p13.3	3.56	3.41	1.49	1.43	0.15	0.360	0.574	(A) Black or African American
ZNF33B	10q11.21	9.60	9.54	0.60	0.64	0.06	0.360	0.575	(A) Black or African American
KCNAB2	1p36.31	7.33	7.22	1.04	1.11	0.11	0.360	0.575	(A) Black or African American
RPL28	19q13.42	14.61	14.52	0.88	0.81	0.09	0.360	0.575	(A) Black or African American
PPP2R5A	1q32.3	10.36	10.43	0.60	0.74	-0.07	0.361	0.575	(B) White
COL4A2	13q34	13.33	13.43	0.95	0.82	-0.10	0.361	0.575	(B) White
C9ORF85	9q21.13	7.07	7.12	0.48	0.50	-0.05	0.361	0.575	(B) White
MED7	5q33.3	7.87	7.82	0.46	0.54	0.05	0.361	0.575	(A) Black or African American
IL13RA1	Xq24	11.08	11.14	0.51	0.63	-0.06	0.361	0.575	(B) White
ZNF587	19q13.43	9.32	9.40	0.81	0.64	-0.08	0.361	0.575	(B) White
MTHFD2L	4q13.3	8.42	8.49	0.70	0.79	-0.08	0.361	0.575	(B) White
CNOT6L	4q21.1	9.56	9.62	0.57	0.59	-0.06	0.361	0.575	(B) White
GPR19	12p13.1	3.70	3.53	1.63	1.39	0.16	0.361	0.575	(A) Black or African American
CA13	8q21.2	6.19	6.29	1.01	1.05	-0.11	0.361	0.575	(B) White
REEP2	5q31.2	6.75	6.57	1.80	1.58	0.18	0.361	0.575	(A) Black or African American
TRIM31	6p22.1	4.67	4.97	2.85	2.79	-0.29	0.361	0.575	(B) White
PLPPR1	9q31.1	1.69	1.88	1.85	2.08	-0.20	0.361	0.575	(B) White
CEP126	11q22.1	6.53	6.71	1.74	1.59	-0.18	0.361	0.575	(B) White
ZNF841	19q13.41	7.78	7.86	0.78	0.69	-0.08	0.361	0.575	(B) White
LHFPL1	Xq23	2.41	2.57	1.52	1.43	-0.16	0.361	0.575	(B) White
BEX4	Xq22.1	9.42	9.25	1.56	1.61	0.16	0.361	0.575	(A) Black or African American
TUBGCP2	10q26.3	10.87	10.82	0.49	0.50	0.05	0.361	0.575	(A) Black or African American
METTL24	6q21	3.71	3.50	2.12	1.95	0.22	0.361	0.575	(A) Black or African American
SH2D1A	Xq25	4.50	4.33	1.68	1.70	0.17	0.362	0.576	(A) Black or African American
FBXO4	5p13.1	7.65	7.73	0.89	0.73	-0.09	0.362	0.576	(B) White
CXCL8	4q13.3	7.29	7.50	2.08	1.91	-0.21	0.362	0.576	(B) White
PTPRN	2q35	2.09	2.26	1.57	1.77	-0.17	0.362	0.576	(B) White
BEST1	11q12.3	4.37	4.28	0.82	0.88	0.09	0.362	0.576	(A) Black or African American
PHKA2	Xp22.13	9.37	9.32	0.53	0.61	0.06	0.362	0.576	(A) Black or African American
CRYZ	1p31.1	9.97	9.87	1.01	0.88	0.10	0.362	0.576	(A) Black or African American
SPATA32	17q21.31	1.68	1.59	0.84	0.88	0.09	0.362	0.576	(A) Black or African American
LRRC45	17q25.3	9.67	9.59	0.82	0.75	0.08	0.362	0.576	(A) Black or African American
IGSF3	1p13.1	9.85	9.73	1.13	1.01	0.11	0.363	0.577	(A) Black or African American
KRT86	12q13.13	5.31	5.13	1.73	1.64	0.18	0.363	0.577	(A) Black or African American
SNRPA	19q13.2	11.32	11.38	0.64	0.53	-0.06	0.363	0.577	(B) White
DHX29	5q11.2	9.34	9.40	0.59	0.52	-0.06	0.363	0.577	(B) White
MAP3K2	2q14.3	8.35	8.43	0.86	0.88	-0.09	0.363	0.577	(B) White
ADAM6	14q32.33	12.68	12.40	2.69	2.94	0.28	0.363	0.577	(A) Black or African American
CPSF1	8q24.3	11.44	11.51	0.59	0.71	-0.06	0.363	0.577	(B) White
CDH4	20q13.33	1.09	1.21	1.03	1.36	-0.11	0.363	0.577	(B) White
CDK19	6q21	9.64	9.58	0.58	0.51	0.06	0.363	0.577	(A) Black or African American
HEXIM2	17q21.31	7.67	7.76	0.87	0.75	-0.09	0.363	0.577	(B) White
RBM44	2q37.3	2.23	2.11	1.09	1.23	0.12	0.363	0.577	(A) Black or African American
RSL1D1	16p13.13	12.12	12.07	0.51	0.56	0.05	0.363	0.577	(A) Black or African American
ZNF490	19p13.2-p13.13	7.89	7.83	0.57	0.46	0.06	0.363	0.577	(A) Black or African American
ACTL8	1p36.13	3.13	2.84	2.84	2.59	0.29	0.364	0.577	(A) Black or African American
SHPRH	6q24.3	7.00	7.16	1.63	1.26	-0.16	0.364	0.578	(B) White
