Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
ERGIC1	5q35.1	12.22	12.18	0.48	0.46	0.05	0.483	0.747	(A) Black or African American
MSH3	5q14.1	8.68	8.64	0.46	0.57	0.05	0.483	0.747	(A) Black or African American
ZNF529	19q13.12	7.16	7.28	1.29	1.15	-0.13	0.483	0.747	(B) White
LRFN3	19q13.12	7.89	7.84	0.52	0.61	0.05	0.483	0.747	(A) Black or African American
EXD2	14q24.1	8.92	8.96	0.44	0.43	-0.04	0.483	0.747	(B) White
RAB8A	19p13.11	10.89	10.92	0.31	0.29	-0.03	0.483	0.748	(B) White
SEPTIN1	16p11.2	6.25	6.36	1.17	1.04	-0.11	0.483	0.748	(B) White
GPR63	6q16.1	4.16	4.06	0.97	1.15	0.10	0.483	0.748	(A) Black or African American
PGAM1	10q24.1	11.80	11.85	0.59	0.54	-0.06	0.484	0.748	(B) White
ZNF879	5q35.3	4.44	4.31	1.23	1.31	0.12	0.484	0.748	(A) Black or African American
KDR	4q12	8.30	8.40	1.05	0.94	-0.10	0.484	0.748	(B) White
RHOXF1	Xq24	0.71	0.63	0.84	0.72	0.08	0.484	0.748	(A) Black or African American
ZNF525	19q13.42	7.39	7.52	1.29	1.30	-0.13	0.484	0.748	(B) White
CIP2A	3q13.13	8.15	8.09	0.58	0.67	0.06	0.484	0.748	(A) Black or African American
TCN2	22q12.2	8.35	8.45	1.02	1.00	-0.10	0.484	0.748	(B) White
PDZD8	10q25.3-q26.11	10.03	9.97	0.64	0.73	0.07	0.484	0.748	(A) Black or African American
MTMR6	13q12.13	10.04	9.98	0.57	0.64	0.06	0.484	0.748	(A) Black or African American
ST6GALNAC6	9q34.11	9.08	9.19	1.08	1.12	-0.11	0.484	0.748	(B) White
IMPA2	18p11.21	9.72	9.79	0.71	0.67	-0.07	0.484	0.748	(B) White
ARHGAP11B	15q13.2	5.58	5.50	0.83	0.89	0.08	0.484	0.748	(A) Black or African American
LMNB1	5q23.2	10.88	10.94	0.57	0.60	-0.06	0.484	0.748	(B) White
GRIP1	12q14.3	4.96	4.81	1.48	1.53	0.15	0.484	0.748	(A) Black or African American
CA3	8q21.2	3.91	3.79	1.17	1.33	0.12	0.484	0.748	(A) Black or African American
CSNK1G1	15q22.31	8.82	8.77	0.48	0.49	0.05	0.484	0.748	(A) Black or African American
IPO5	13q32.2	12.28	12.34	0.56	0.53	-0.05	0.485	0.748	(B) White
SLAIN2	4p11	9.99	10.03	0.35	0.38	-0.04	0.485	0.748	(B) White
SPATA17	1q41	3.71	3.59	1.25	1.25	0.12	0.485	0.748	(A) Black or African American
ATP5MF	7q22.1	11.24	11.19	0.49	0.63	0.05	0.485	0.748	(A) Black or African American
TAPT1	4p15.32	8.51	8.55	0.47	0.42	-0.05	0.485	0.748	(B) White
STAT5B	17q21.2	10.51	10.47	0.45	0.47	0.04	0.485	0.748	(A) Black or African American
FOXP1	3p13	10.08	10.14	0.71	0.68	-0.07	0.485	0.748	(B) White
UBXN4	2q21.3	11.71	11.69	0.26	0.42	0.03	0.485	0.748	(A) Black or African American
PTPRK	6q22.33	11.24	11.20	0.38	0.50	0.04	0.485	0.748	(A) Black or African American
HMGA2	12q14.3	7.87	7.72	1.58	1.45	0.15	0.485	0.748	(A) Black or African American
CRB1	1q31.3	0.38	0.43	0.52	0.55	-0.05	0.485	0.748	(B) White
LOC643387	2q37.3	5.55	5.51	0.39	0.43	0.04	0.485	0.748	(A) Black or African American
KDM7A-DT	7q34	8.80	8.73	0.77	0.83	0.08	0.486	0.749	(A) Black or African American
EHD4	15q15.1	10.38	10.44	0.54	0.54	-0.05	0.486	0.749	(B) White
SCARNA5	2q37.1	0.80	0.89	0.92	0.87	-0.09	0.486	0.749	(B) White
ATP5MG	11q23.3	11.60	11.55	0.44	0.48	0.04	0.486	0.749	(A) Black or African American
NFX1	9p13.3	10.01	9.97	0.42	0.38	0.04	0.486	0.749	(A) Black or African American
PITX1	5q31.1	9.44	9.36	0.81	0.84	0.08	0.486	0.750	(A) Black or African American
OSBP	11q12.1	11.06	11.04	0.24	0.36	0.03	0.486	0.750	(A) Black or African American
ATP13A1	19p13.11	11.01	10.97	0.41	0.37	0.04	0.486	0.750	(A) Black or African American
DYNC2H1	11q22.3	4.91	5.05	1.38	1.37	-0.14	0.486	0.750	(B) White
ATG14	14q22.3	8.56	8.51	0.50	0.46	0.05	0.487	0.750	(A) Black or African American
SPG11	15q21.1	10.37	10.33	0.45	0.53	0.05	0.487	0.750	(A) Black or African American
FLNA	Xq28	13.27	13.39	1.22	1.22	-0.12	0.487	0.750	(B) White
IRF2BP2	1q42.3	12.46	12.50	0.46	0.43	-0.04	0.487	0.750	(B) White
SFMBT1	3p21.1	8.34	8.39	0.49	0.56	-0.05	0.487	0.750	(B) White
POLR3K	16p13.3	8.89	8.94	0.51	0.56	-0.05	0.487	0.750	(B) White
CCNYL1	2q33.3	8.98	8.93	0.42	0.49	0.04	0.487	0.750	(A) Black or African American
ITM2C	2q37.1	12.93	12.82	1.10	1.12	0.11	0.487	0.750	(A) Black or African American
CETP	16q13	3.16	3.02	1.43	1.27	0.14	0.487	0.750	(A) Black or African American
OIP5-AS1	15q15.1	8.54	8.59	0.52	0.55	-0.05	0.487	0.750	(B) White
PATL2	15q21.1	2.55	2.67	1.16	1.06	-0.11	0.487	0.750	(B) White
UBXN2B	8q12.1	9.24	9.19	0.40	0.50	0.04	0.487	0.750	(A) Black or African American
CD44	11p13	12.75	12.69	0.63	0.63	0.06	0.487	0.750	(A) Black or African American
TMEM42	3p21.31	7.25	7.31	0.61	0.58	-0.06	0.488	0.751	(B) White
ARMC9	2q37.1	7.68	7.62	0.62	0.66	0.06	0.488	0.751	(A) Black or African American
SPR	2p13.2	10.29	10.33	0.44	0.49	-0.04	0.488	0.751	(B) White
VPS11	11q23.3	9.65	9.68	0.38	0.37	-0.04	0.488	0.751	(B) White
HSH2D	19p13.11	8.40	8.33	0.73	0.57	0.07	0.488	0.751	(A) Black or African American
IGSF9	1q23.2	8.50	8.41	0.97	0.99	0.10	0.488	0.751	(A) Black or African American
RALGAPB	20q11.23	10.92	10.87	0.50	0.58	0.05	0.488	0.751	(A) Black or African American
USHBP1	19p13.11	4.13	4.01	1.19	0.99	0.11	0.488	0.751	(A) Black or African American
LYNX1	8q24.3	5.13	5.29	1.62	1.48	-0.16	0.488	0.751	(B) White
GPR171	3q25.1	3.82	3.96	1.51	1.38	-0.15	0.488	0.751	(B) White
DZANK1	20p11.23	5.45	5.35	1.11	0.97	0.11	0.488	0.751	(A) Black or African American
MAP2K4	17p12	8.90	8.97	0.68	0.55	-0.07	0.488	0.751	(B) White
ARL5A	2q23.3	9.97	10.01	0.39	0.48	-0.04	0.488	0.751	(B) White
ITGA2	5q11.2	10.88	10.80	0.75	0.74	0.07	0.488	0.751	(A) Black or African American
FAM161B	14q24.3	5.13	5.21	0.77	0.94	-0.08	0.489	0.752	(B) White
LENG9	19q13.42	8.09	8.03	0.57	0.64	0.06	0.489	0.752	(A) Black or African American
MSH2	2p21-p16.3	9.66	9.74	0.83	0.54	-0.08	0.489	0.752	(B) White
ANG	14q11.2	8.71	8.81	1.11	0.91	-0.11	0.489	0.752	(B) White
CSNK2A2	16q21	9.05	9.10	0.43	0.46	-0.04	0.489	0.752	(B) White
CHMP1B	18p11.21	10.50	10.55	0.48	0.51	-0.05	0.489	0.752	(B) White
ZNF671	19q13.43	4.39	4.51	1.27	1.11	-0.12	0.489	0.752	(B) White
MAGOH	1p32.3	9.27	9.31	0.43	0.48	-0.04	0.489	0.752	(B) White
LOC148709	1q32.1	4.54	4.64	0.97	1.14	-0.10	0.490	0.752	(B) White
SLC35A4	5q31.3	10.96	10.92	0.36	0.37	0.04	0.490	0.752	(A) Black or African American
NCAPD2	12p13.31	11.38	11.43	0.45	0.50	-0.05	0.490	0.752	(B) White
TTC8	14q31.3	8.14	8.19	0.51	0.50	-0.05	0.490	0.752	(B) White
DLST	14q24.3	11.08	11.12	0.49	0.48	-0.05	0.490	0.752	(B) White
PTBP3	9q32	12.29	12.25	0.34	0.46	0.04	0.490	0.752	(A) Black or African American
ZNF12	7p22.1	9.47	9.42	0.43	0.52	0.04	0.490	0.752	(A) Black or African American
LDLRAD4	18p11.21	8.25	8.17	0.82	0.99	0.08	0.490	0.752	(A) Black or African American
HENMT1	1p13.3	8.14	8.26	1.31	1.23	-0.13	0.490	0.752	(B) White
RALY	20q11.22	12.38	12.43	0.53	0.59	-0.05	0.490	0.752	(B) White
NGFR	17q21.33	4.76	4.94	1.81	1.87	-0.18	0.490	0.752	(B) White
GALNT6	12q13.13	10.58	10.50	0.86	0.86	0.08	0.490	0.752	(A) Black or African American
ATG101	12q13.13	9.92	9.96	0.31	0.45	-0.03	0.490	0.753	(B) White
ACVR2B	3p22.2	8.14	8.07	0.69	0.68	0.07	0.490	0.753	(A) Black or African American
TRIM62	1p35.1	7.11	7.06	0.50	0.53	0.05	0.490	0.753	(A) Black or African American
FAM186B	12q13.12	3.44	3.36	0.79	0.78	0.08	0.490	0.753	(A) Black or African American
MNAT1	14q23.1	7.27	7.32	0.51	0.57	-0.05	0.490	0.753	(B) White
USP46	4q12	8.32	8.28	0.43	0.42	0.04	0.490	0.753	(A) Black or African American
GGT6	17p13.2	9.82	9.66	1.53	1.98	0.16	0.491	0.753	(A) Black or African American
STK4	20q13.12	10.52	10.47	0.50	0.57	0.05	0.491	0.753	(A) Black or African American
TTBK2	15q15.2	5.48	5.40	0.85	0.90	0.08	0.491	0.753	(A) Black or African American
CCDC121	2p23.3	5.96	6.02	0.58	0.65	-0.06	0.491	0.753	(B) White
KBTBD3	11q22.3	6.14	6.09	0.50	0.69	0.05	0.491	0.753	(A) Black or African American
TOMM40	19q13.32	10.99	10.94	0.52	0.55	0.05	0.491	0.753	(A) Black or African American
PLSCR3	17p13.1	8.86	8.92	0.61	0.57	-0.06	0.491	0.753	(B) White
CAPRIN1	11p13	12.59	12.62	0.35	0.36	-0.03	0.491	0.753	(B) White
MRPL15	8q11.23	10.40	10.45	0.49	0.59	-0.05	0.491	0.753	(B) White
SCUBE1	22q13.2	4.40	4.27	1.35	1.54	0.14	0.491	0.753	(A) Black or African American
PGGT1B	5q22.3	8.64	8.60	0.40	0.46	0.04	0.491	0.753	(A) Black or African American
CNEP1R1	16q12.1	7.84	7.88	0.37	0.46	-0.04	0.491	0.753	(B) White
TPM2	9p13.3	10.95	11.08	1.32	1.25	-0.13	0.491	0.753	(B) White
S100A10	1q21.3	13.01	13.07	0.59	0.64	-0.06	0.492	0.753	(B) White
C10ORF99	10q23.1	9.49	9.24	2.44	2.78	0.24	0.492	0.753	(A) Black or African American
ZNF17	19q13.43	6.42	6.38	0.45	0.49	0.04	0.492	0.753	(A) Black or African American
CLEC4A	12p13.31	4.89	5.00	1.11	1.25	-0.11	0.492	0.754	(B) White
IGF2BP2	3q27.2	10.12	10.19	0.76	0.69	-0.07	0.492	0.754	(B) White
TIMM50	19q13.2	10.18	10.22	0.45	0.51	-0.04	0.492	0.754	(B) White
BRAT1	7p22.3	10.59	10.55	0.46	0.50	0.05	0.492	0.754	(A) Black or African American
WT1	11p13	3.58	3.82	2.47	2.42	-0.24	0.492	0.754	(B) White
NAA50	3q13.31	11.54	11.51	0.32	0.40	0.03	0.492	0.754	(A) Black or African American
HHIPL2	1q41	1.34	1.23	1.18	0.88	0.11	0.492	0.754	(A) Black or African American
LIG4	13q33.3	8.02	7.96	0.66	0.71	0.07	0.492	0.754	(A) Black or African American
EFS	14q11.2	5.63	5.75	1.29	1.22	-0.12	0.492	0.754	(B) White
PPP6R2	22q13.33	10.03	9.99	0.36	0.38	0.04	0.493	0.754	(A) Black or African American
PCDHGA1	5q31.3	3.93	3.83	0.97	1.10	0.10	0.493	0.754	(A) Black or African American
WHAMMP3	15q11.2	3.53	3.42	1.15	1.07	0.11	0.493	0.754	(A) Black or African American
ZNF738	19p12	7.46	7.38	0.79	0.86	0.08	0.493	0.754	(A) Black or African American
COG8	16q22.1	8.48	8.51	0.29	0.37	-0.03	0.493	0.754	(B) White
MED19	11q12.1	7.85	7.89	0.42	0.42	-0.04	0.493	0.754	(B) White
LOC91450	15q24.3	1.91	2.00	0.90	0.82	-0.09	0.493	0.754	(B) White
SLC16A7	12q14.1	2.81	2.97	1.66	1.61	-0.16	0.493	0.754	(B) White
RPL23	17q12	13.62	13.67	0.57	0.67	-0.06	0.493	0.754	(B) White
EPS8L3	1p13.3	11.54	11.45	0.91	0.87	0.09	0.493	0.754	(A) Black or African American
GPRIN3	4q22.1	7.72	7.62	0.93	1.14	0.09	0.493	0.755	(A) Black or African American
KATNA1	6q25.1	8.26	8.30	0.37	0.36	-0.04	0.493	0.755	(B) White
IL16	15q25.1	7.51	7.40	1.07	1.09	0.10	0.493	0.755	(A) Black or African American
LHB	19q13.33	0.66	0.59	0.71	0.78	0.07	0.494	0.755	(A) Black or African American
PPP1R12A	12q21.2-q21.31	10.13	10.17	0.40	0.42	-0.04	0.494	0.755	(B) White
FGB	4q31.3	2.45	2.20	2.61	2.13	0.25	0.494	0.755	(A) Black or African American
ASB9	Xp22.2	6.99	6.87	1.16	1.33	0.12	0.494	0.755	(A) Black or African American
POLR2B	4q12	11.03	11.00	0.39	0.38	0.04	0.494	0.755	(A) Black or African American
NOS2	17q11.2	8.62	8.83	2.14	2.06	-0.21	0.494	0.755	(B) White
EPB41L2	6q23.1-q23.2	12.01	11.94	0.75	0.79	0.07	0.494	0.755	(A) Black or African American
LY9	1q23.3	3.67	3.83	1.60	1.58	-0.16	0.494	0.755	(B) White
VKORC1L1	7q11.21	10.48	10.45	0.33	0.38	0.03	0.494	0.755	(A) Black or African American
C11ORF49	11p11.2	9.46	9.41	0.48	0.55	0.05	0.494	0.755	(A) Black or African American
CHP1	15q15.1	11.48	11.43	0.50	0.54	0.05	0.494	0.755	(A) Black or African American
ABLIM3	5q32	6.88	6.75	1.34	1.43	0.13	0.495	0.756	(A) Black or African American
MINK1	17p13.2	11.53	11.49	0.47	0.53	0.05	0.495	0.756	(A) Black or African American
IRS2	13q34	10.36	10.46	1.04	0.99	-0.10	0.495	0.756	(B) White
TMEM44	3q29	8.74	8.70	0.45	0.56	0.05	0.495	0.756	(A) Black or African American
SFT2D2	1q24.2	6.08	6.04	0.42	0.44	0.04	0.495	0.756	(A) Black or African American
PRUNE2	9q21.2	9.44	9.27	1.69	1.66	0.16	0.495	0.756	(A) Black or African American
SBF1P1	8q12.1	1.13	1.07	0.64	0.79	0.06	0.495	0.756	(A) Black or African American
EPHB3	3q27.1	11.39	11.51	1.27	1.25	-0.12	0.495	0.756	(B) White
RPUSD3	3p25.3	9.24	9.27	0.37	0.41	-0.04	0.495	0.756	(B) White
PDCD11	10q24.33	10.66	10.60	0.57	0.51	0.05	0.495	0.756	(A) Black or African American
PHC1	12p13.31	7.73	7.66	0.74	0.67	0.07	0.495	0.756	(A) Black or African American
PAQR4	16p13.3	10.11	10.18	0.63	0.63	-0.06	0.496	0.757	(B) White
RPL6	12q24.13	13.40	13.45	0.46	0.52	-0.05	0.496	0.757	(B) White
HOXC6	12q13.13	3.14	3.36	2.30	2.36	-0.22	0.496	0.757	(B) White
BMPR2	2q33.1-q33.2	10.46	10.41	0.49	0.64	0.05	0.496	0.757	(A) Black or African American
DDR1	6p21.33	12.64	12.69	0.55	0.52	-0.05	0.496	0.757	(B) White
ZFP90	16q22.1	8.43	8.47	0.43	0.42	-0.04	0.496	0.757	(B) White
IARS2	1q41	11.55	11.59	0.36	0.39	-0.04	0.496	0.757	(B) White
AATF	17q12	10.61	10.65	0.41	0.47	-0.04	0.496	0.757	(B) White
ASCC2	22q12.2	10.28	10.24	0.44	0.34	0.04	0.496	0.757	(A) Black or African American
DENND6B	22q13.33	6.32	6.24	0.83	0.86	0.08	0.496	0.757	(A) Black or African American
LYRM1	16p12.3	9.15	9.21	0.62	0.65	-0.06	0.496	0.757	(B) White
WRAP73	1p36.32	9.17	9.14	0.33	0.47	0.03	0.497	0.757	(A) Black or African American
WNK1	12p13.33	3.29	3.20	1.00	1.03	0.10	0.497	0.757	(A) Black or African American
TMEM132C	12q24.32-q24.33	2.67	2.43	2.50	2.22	0.24	0.497	0.757	(A) Black or African American
BLVRB	19q13.2	9.75	9.81	0.61	0.74	-0.06	0.497	0.757	(B) White
BORA	13q21.33	8.69	8.74	0.58	0.71	-0.06	0.497	0.757	(B) White
NALCN	13q32.3-q33.1	2.75	2.92	1.70	1.92	-0.17	0.497	0.757	(B) White
UPK3A	22q13.31	3.29	3.49	2.05	2.08	-0.20	0.497	0.757	(B) White
WBP2NL	22q13.2	1.83	1.71	1.34	1.17	0.13	0.497	0.757	(A) Black or African American
SPRR3	1q21.3	1.70	1.48	2.29	2.16	0.22	0.497	0.757	(A) Black or African American
YAF2	12q12	8.08	8.12	0.37	0.49	-0.04	0.497	0.757	(B) White
C10ORF55	10q22.2	3.04	3.14	1.11	1.04	-0.11	0.497	0.757	(B) White
ARHGAP24	4q21.23-q21.3	6.38	6.49	1.22	1.07	-0.12	0.497	0.757	(B) White
IL10	1q32.1	2.43	2.55	1.26	1.38	-0.12	0.497	0.757	(B) White
LRRC57	15q15.2	8.48	8.53	0.43	0.44	-0.04	0.497	0.757	(B) White
ARHGAP25	2p13.3	6.59	6.70	1.15	1.12	-0.11	0.497	0.757	(B) White
IKZF2	2q34	6.11	6.01	1.04	1.07	0.10	0.497	0.757	(A) Black or African American
TIMM10	11q12.1	8.98	9.03	0.50	0.65	-0.05	0.497	0.757	(B) White
GRIN1	9q34.3	3.98	3.79	1.91	1.77	0.18	0.497	0.757	(A) Black or African American
CAMLG	5q31.1	9.55	9.59	0.42	0.49	-0.04	0.498	0.757	(B) White
OLFM1	9q34.3	5.70	5.85	1.58	1.50	-0.15	0.498	0.757	(B) White
SERPINB7	18q21.33	1.68	1.88	2.03	2.00	-0.19	0.498	0.758	(B) White
VAV1	19p13.3	6.66	6.80	1.43	1.38	-0.14	0.498	0.758	(B) White
PCAT18	18q11.2	0.64	0.56	0.86	0.98	0.08	0.498	0.758	(A) Black or African American
PRMT7	16q22.1	9.21	9.25	0.39	0.41	-0.04	0.498	0.758	(B) White
PLA2G4A	1q31.1	6.54	6.33	2.19	2.14	0.21	0.498	0.758	(A) Black or African American
LYZ	12q15	12.41	12.62	2.24	2.11	-0.21	0.498	0.758	(B) White
ZNF346	5q35.2	7.57	7.53	0.37	0.36	0.04	0.498	0.758	(A) Black or African American
USP14	18p11.32	10.08	10.13	0.53	0.63	-0.05	0.498	0.758	(B) White
ASB7	15q26.3	8.44	8.48	0.37	0.40	-0.04	0.498	0.758	(B) White
MRPS28	8q21.13	8.44	8.50	0.63	0.64	-0.06	0.498	0.758	(B) White
FGF19	11q13.3	4.02	3.78	2.46	2.63	0.24	0.498	0.758	(A) Black or African American
MAP3K7	6q15	9.19	9.16	0.29	0.38	0.03	0.498	0.758	(A) Black or African American
SULT4A1	22q13.31	2.22	2.01	2.14	2.01	0.20	0.498	0.758	(A) Black or African American
MAPK12	22q13.33	6.36	6.24	1.22	1.21	0.12	0.498	0.758	(A) Black or African American
TP63	3q28	2.44	2.30	1.47	1.42	0.14	0.498	0.758	(A) Black or African American
KCNJ12	17p11.2	4.08	4.28	2.10	2.16	-0.20	0.499	0.758	(B) White
FAM221A	7p15.3	7.37	7.24	1.30	1.17	0.12	0.499	0.758	(A) Black or African American
CSK	15q24.1	10.84	10.88	0.39	0.46	-0.04	0.499	0.758	(B) White
POLR3A	10q22.3	9.15	9.11	0.41	0.45	0.04	0.499	0.758	(A) Black or African American
PPP4R1	18p11.22	9.88	9.94	0.59	0.57	-0.06	0.499	0.758	(B) White
DDO	6q21	4.94	4.77	1.83	1.68	0.17	0.499	0.758	(A) Black or African American
GPR179	17q12	1.54	1.45	0.88	1.09	0.09	0.499	0.758	(A) Black or African American
SNRPD2	19q13.32	11.69	11.74	0.47	0.58	-0.05	0.499	0.758	(B) White
CTU2	16q24.3	8.52	8.57	0.47	0.52	-0.05	0.499	0.758	(B) White
RBM20	10q25.2	2.91	2.79	1.28	1.27	0.12	0.499	0.758	(A) Black or African American
ZSCAN26	6p22.1	7.35	7.40	0.55	0.51	-0.05	0.499	0.758	(B) White
CA4	17q23.1	4.02	4.34	3.39	3.28	-0.32	0.499	0.758	(B) White
ACOT6	14q24.3	0.46	0.51	0.54	0.52	-0.05	0.499	0.758	(B) White
ATF7IP	12p13.1	9.46	9.41	0.45	0.57	0.05	0.499	0.758	(A) Black or African American
KRT4	12q13.13	1.32	1.17	1.64	1.58	0.16	0.499	0.758	(A) Black or African American
SEMA4B	15q26.1	10.90	10.97	0.70	0.75	-0.07	0.500	0.759	(B) White
COG1	17q25.1	9.75	9.79	0.47	0.43	-0.04	0.500	0.759	(B) White
ATP6V1F	7q32.1	10.84	10.88	0.39	0.53	-0.04	0.500	0.759	(B) White
PRKRA	2q31.2	9.67	9.70	0.30	0.35	-0.03	0.500	0.759	(B) White
HIST3H2BB	1q42.13	1.05	1.13	0.81	0.82	-0.08	0.500	0.759	(B) White
C10ORF91	10q26.3	2.65	2.54	1.11	1.07	0.11	0.500	0.759	(A) Black or African American
PPP4R3A	14q32.12	10.41	10.45	0.40	0.45	-0.04	0.500	0.759	(B) White
MUC1	1q22	10.66	10.85	1.91	1.87	-0.18	0.500	0.759	(B) White
CLCN3	4q33	10.84	10.79	0.55	0.57	0.05	0.500	0.759	(A) Black or African American
HABP2	10q25.3	2.80	2.56	2.40	2.58	0.23	0.500	0.759	(A) Black or African American
ITGA11	15q23	8.58	8.75	1.88	1.66	-0.18	0.500	0.759	(B) White
LRRC32	11q13.5	9.42	9.52	1.07	1.04	-0.10	0.500	0.759	(B) White
SLFN13	17q12	6.35	6.14	2.31	1.98	0.22	0.501	0.759	(A) Black or African American
WDHD1	14q22.2-q22.3	8.13	8.20	0.63	0.68	-0.06	0.501	0.759	(B) White
PAQR5	15q23	8.09	8.21	1.30	1.12	-0.12	0.501	0.759	(B) White
ICMT	1p36.31	11.03	11.07	0.37	0.42	-0.04	0.501	0.759	(B) White
SIX5	19q13.32	8.35	8.42	0.75	0.68	-0.07	0.501	0.760	(B) White
ITGAX	16p11.2	7.49	7.63	1.40	1.53	-0.14	0.501	0.760	(B) White
SRSF3	6p21.31-p21.2	12.55	12.58	0.32	0.35	-0.03	0.501	0.760	(B) White
SLC1A2	11p13	2.41	2.30	1.16	1.11	0.11	0.501	0.760	(A) Black or African American
RD3	1q32.3	0.58	0.51	0.77	0.75	0.07	0.501	0.760	(A) Black or African American
ORC6	16q11.2	8.27	8.22	0.55	0.74	0.06	0.501	0.760	(A) Black or African American
PCP4L1	1q23.3	1.95	2.12	1.71	1.54	-0.16	0.502	0.760	(B) White
JMJD4	1q42.13	8.96	9.00	0.42	0.45	-0.04	0.502	0.760	(B) White
GLS	2q32.2	11.06	11.01	0.54	0.63	0.05	0.502	0.760	(A) Black or African American
CDC25B	20p13	11.49	11.56	0.74	0.78	-0.07	0.502	0.760	(B) White
DIP2C	10p15.3	8.11	8.21	1.07	1.00	-0.10	0.502	0.760	(B) White
ACSBG1	15q25.1	2.55	2.48	0.79	0.77	0.07	0.502	0.760	(A) Black or African American
CSMD2	1p35.1	3.78	3.96	1.90	1.54	-0.18	0.502	0.760	(B) White
ZNF593	1p36.11	9.18	9.24	0.58	0.75	-0.06	0.502	0.760	(B) White
TNNI1	1q32.1	6.13	6.22	0.99	0.87	-0.09	0.502	0.760	(B) White
MAGIX	Xp11.23	5.88	6.00	1.27	1.32	-0.12	0.502	0.760	(B) White
SNX12	Xq13.1	8.07	8.12	0.52	0.52	-0.05	0.502	0.760	(B) White
CD83	6p23	7.61	7.68	0.73	0.79	-0.07	0.502	0.760	(B) White
STAC3	12q13.3	5.34	5.43	0.94	0.81	-0.09	0.502	0.760	(B) White
VAV2	9q34.2	10.30	10.39	0.98	0.94	-0.09	0.502	0.760	(B) White
ADGRE1	19p13.3-p13.2	2.82	2.96	1.45	1.49	-0.14	0.503	0.760	(B) White
RPL13A	19q13.33	14.42	14.47	0.55	0.56	-0.05	0.503	0.761	(B) White
TTC19	17p12	9.99	10.04	0.52	0.56	-0.05	0.503	0.761	(B) White
PRAG1	8p23.1	9.22	9.14	0.77	0.78	0.07	0.503	0.761	(A) Black or African American
MRPL23	11p15.5	9.91	9.97	0.58	0.59	-0.06	0.503	0.761	(B) White
C15ORF48	15q21.1	10.70	10.56	1.50	1.48	0.14	0.503	0.761	(A) Black or African American
C2CD4C	19p13.3	3.44	3.55	1.13	1.41	-0.11	0.503	0.761	(B) White
TTF2	1p13.1	9.35	9.30	0.50	0.53	0.05	0.503	0.761	(A) Black or African American
HAS1	19q13.41	2.47	2.29	1.99	1.75	0.19	0.503	0.761	(A) Black or African American
ADGRE2	19p13.12	7.15	7.25	1.04	1.13	-0.10	0.504	0.762	(B) White
IL20RA	6q23.3	8.98	9.09	1.21	0.82	-0.11	0.504	0.762	(B) White
TAF8	6p21.1	8.84	8.81	0.25	0.36	0.03	0.504	0.762	(A) Black or African American
OCLN	5q13.2	9.11	9.05	0.55	0.65	0.05	0.504	0.762	(A) Black or African American
PWWP2A	5q33.3	8.74	8.77	0.33	0.42	-0.03	0.504	0.762	(B) White
ZC2HC1A	8q21.13	7.18	7.25	0.68	0.96	-0.07	0.504	0.762	(B) White
HIST1H2BF	6p22.2	1.47	1.36	1.17	1.00	0.11	0.504	0.762	(A) Black or African American
SNORC	2q37.1	4.01	3.86	1.51	1.53	0.14	0.504	0.762	(A) Black or African American
ASNSD1	2q32.2	9.89	9.86	0.32	0.37	0.03	0.504	0.762	(A) Black or African American
SLIRP	14q24.3	9.37	9.42	0.57	0.61	-0.06	0.504	0.762	(B) White
TPTE	21p11.2	0.92	0.84	0.87	0.93	0.08	0.504	0.762	(A) Black or African American
CXORF38	Xp11.4	8.15	8.10	0.52	0.53	0.05	0.504	0.762	(A) Black or African American
UBE2F	2q37.3	9.30	9.33	0.35	0.38	-0.03	0.505	0.762	(B) White
DDX52	17q12	9.61	9.57	0.46	0.46	0.04	0.505	0.762	(A) Black or African American
KRT8P41	11p15.4	3.03	2.94	0.89	0.78	0.08	0.505	0.762	(A) Black or African American
IP6K3	6p21.31	2.63	2.52	1.15	1.24	0.11	0.505	0.762	(A) Black or African American
SNORA61	1p35.3	0.20	0.17	0.39	0.35	0.04	0.505	0.762	(A) Black or African American
ASTN1	1q25.2	0.99	1.11	1.24	1.28	-0.12	0.505	0.762	(B) White
WTIP	19q13.11	5.88	5.99	1.08	1.07	-0.10	0.505	0.762	(B) White
FRA10AC1	10q23.33	8.25	8.21	0.38	0.48	0.04	0.505	0.762	(A) Black or African American
RSRC1	3q25.32	7.84	7.80	0.34	0.51	0.04	0.505	0.762	(A) Black or African American
CNGB1	16q21	0.70	0.64	0.66	0.78	0.07	0.505	0.762	(A) Black or African American
SLAIN1	13q22.3	4.59	4.42	1.71	1.94	0.17	0.505	0.762	(A) Black or African American
ST7	7q31.2	9.13	9.10	0.34	0.35	0.03	0.505	0.762	(A) Black or African American
TMEM30B	14q23.1	10.27	10.32	0.60	0.57	-0.06	0.505	0.762	(B) White
RFPL4A	19q13.42	0.48	0.54	0.65	0.73	-0.06	0.505	0.762	(B) White
P2RX1	17p13.2	4.54	4.42	1.31	1.44	0.13	0.505	0.762	(A) Black or African American
NOA1	4q12	9.71	9.75	0.43	0.46	-0.04	0.505	0.762	(B) White
CD27	12p13.31	5.77	5.92	1.59	1.53	-0.15	0.505	0.762	(B) White
NUP210L	1q21.3	0.37	0.33	0.51	0.51	0.05	0.505	0.762	(A) Black or African American
