Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
PARM1	4q13.3	8.75	9.00	1.37	1.28	-0.25	0.0267	0.0448	(B) White
S100Z	5q13.3	1.06	1.20	0.77	0.77	-0.14	0.0267	0.0449	(B) White
HSD52	1p32.1	0.26	0.16	0.53	0.38	0.09	0.0267	0.0449	(A) Black or African American
LSAMP	3q13.31	3.65	3.99	1.83	1.69	-0.34	0.0268	0.0449	(B) White
FAM90A1	12p13.31	4.12	3.78	1.82	1.70	0.34	0.0268	0.0449	(A) Black or African American
CMTM8	3p22.3	7.23	7.41	0.95	1.01	-0.18	0.0268	0.0449	(B) White
MVP	16p11.2	11.81	11.66	0.81	0.85	0.15	0.0268	0.0450	(A) Black or African American
ERN2	16p12.2	0.91	0.64	1.45	1.28	0.26	0.0268	0.0450	(A) Black or African American
SLC25A44	1q22	10.08	10.16	0.42	0.40	-0.08	0.0269	0.0451	(B) White
NQO1	16q22.1	10.99	11.28	1.61	1.36	-0.29	0.0269	0.0451	(B) White
TOMM20L	14q23.1	1.30	1.16	0.76	0.66	0.14	0.0269	0.0452	(A) Black or African American
CKAP5	11p11.2	11.53	11.66	0.73	0.61	-0.13	0.0270	0.0452	(B) White
SFTA2	6p21.33	0.90	0.65	1.38	1.14	0.25	0.0270	0.0453	(A) Black or African American
AUTS2	7q11.22	10.31	10.49	0.97	0.95	-0.18	0.0270	0.0453	(B) White
SYT6	1p13.2	2.91	3.16	1.31	1.30	-0.24	0.0271	0.0454	(B) White
CAMK4	5q22.1	3.51	3.78	1.46	1.34	-0.27	0.0271	0.0455	(B) White
MRPL50	9q31.1	8.52	8.61	0.50	0.43	-0.09	0.0271	0.0455	(B) White
LRRC4	7q32.1	5.37	5.58	1.17	0.99	-0.21	0.0272	0.0455	(B) White
GIMAP2	7q36.1	7.26	7.46	1.07	1.07	-0.20	0.0272	0.0456	(B) White
TTC9	14q24.2	9.26	9.47	1.13	0.93	-0.20	0.0272	0.0456	(B) White
KIF3C	2p23.3	8.98	8.80	0.96	0.91	0.18	0.0272	0.0456	(A) Black or African American
FAS	10q23.31	7.73	7.95	1.20	1.01	-0.22	0.0273	0.0457	(B) White
OLIG3	6q23.3	0.26	0.14	0.63	0.54	0.11	0.0273	0.0457	(A) Black or African American
GMEB1	1p35.3	7.27	7.37	0.55	0.47	-0.10	0.0273	0.0457	(B) White
FOXO3B	17p11.2	9.60	9.73	0.73	0.64	-0.13	0.0274	0.0459	(B) White
VMA21	Xq28	9.98	10.08	0.53	0.42	-0.10	0.0274	0.0459	(B) White
POU3F1	1p34.3	3.34	3.03	1.70	1.40	0.31	0.0274	0.0459	(A) Black or African American
SLC35E3	12q15	7.96	8.13	0.92	0.67	-0.16	0.0274	0.0460	(B) White
MFSD4A	1q32.1	5.97	5.66	1.71	1.39	0.31	0.0275	0.0460	(A) Black or African American
TMEM200C	18p11.31	3.85	3.52	1.86	1.47	0.33	0.0275	0.0460	(A) Black or African American
LOC441601	11p11.12	0.36	0.25	0.58	0.65	0.11	0.0275	0.0460	(A) Black or African American
CYP1B1	2p22.2	9.98	10.28	1.62	1.49	-0.30	0.0275	0.0461	(B) White
ALOX15B	17p13.1	6.30	6.84	2.94	2.66	-0.54	0.0275	0.0461	(B) White
RPH3AL	17p13.3	7.04	7.31	1.48	1.23	-0.27	0.0276	0.0462	(B) White
ZNF747	16p11.2	8.07	8.20	0.70	0.58	-0.13	0.0276	0.0462	(B) White
SYNGR4	19q13.33	1.99	1.76	1.30	1.22	0.24	0.0276	0.0462	(A) Black or African American
CCDC116	22q11.21	1.87	1.71	0.85	0.83	0.16	0.0276	0.0463	(A) Black or African American
IMMP2L	7q31.1	6.83	6.69	0.78	0.71	0.14	0.0277	0.0463	(A) Black or African American
HOXB8	17q21.32	3.36	3.63	1.40	1.73	-0.27	0.0277	0.0463	(B) White
HOXA4	7p15.2	4.39	4.65	1.45	1.23	-0.26	0.0277	0.0463	(B) White
PRKAG3	2q35	0.88	0.61	1.50	1.29	0.27	0.0277	0.0463	(A) Black or African American
SP7	12q13.13	0.85	0.62	1.27	1.05	0.23	0.0277	0.0463	(A) Black or African American
ERICH6	3q25.1	1.00	0.86	0.73	0.67	0.13	0.0277	0.0463	(A) Black or African American
EIF5B	2q11.2	11.81	11.92	0.60	0.52	-0.11	0.0277	0.0463	(B) White
MRPL42	12q22	9.60	9.70	0.54	0.48	-0.10	0.0277	0.0464	(B) White
CCL5	17q12	9.28	8.97	1.67	1.63	0.31	0.0278	0.0464	(A) Black or African American
DPY19L2P2	7q22.1	3.74	3.44	1.65	1.53	0.30	0.0278	0.0464	(A) Black or African American
CREM	10p11.21	8.62	8.52	0.55	0.51	0.10	0.0278	0.0465	(A) Black or African American
EPHB1	3q22.2	5.53	5.19	1.88	1.53	0.34	0.0278	0.0465	(A) Black or African American
CASK	Xp11.4	10.30	10.43	0.73	0.74	-0.14	0.0278	0.0465	(B) White
ARFGAP3	22q13.2	9.88	10.03	0.79	0.70	-0.14	0.0279	0.0467	(B) White
HEPACAM	11q24.2	1.60	1.92	1.67	1.83	-0.32	0.0280	0.0468	(B) White
CYP27A1	2q35	9.96	9.73	1.22	1.18	0.22	0.0280	0.0468	(A) Black or African American
MMP2	16q12.2	12.60	12.86	1.43	1.34	-0.26	0.0280	0.0468	(B) White
SULT4A1	22q13.31	3.69	3.24	2.46	2.17	0.45	0.0280	0.0468	(A) Black or African American
SYT4	18q12.3	0.43	0.69	1.19	1.93	-0.25	0.0281	0.0469	(B) White
DIAPH2	Xq21.33	7.20	7.39	1.08	0.97	-0.20	0.0281	0.0469	(B) White
CHRDL2	11q13.4	3.21	2.75	2.55	2.12	0.46	0.0281	0.0470	(A) Black or African American
OS9	12q13.3-q14.1	12.80	12.70	0.58	0.50	0.10	0.0281	0.0470	(A) Black or African American
NDUFC2	11q14.1	11.31	11.16	0.77	0.86	0.15	0.0281	0.0470	(A) Black or African American
DUSP28	2q37.3	6.68	6.57	0.62	0.53	0.11	0.0281	0.0470	(A) Black or African American
ASB10	7q36.1	0.13	0.04	0.53	0.18	0.09	0.0282	0.0470	(A) Black or African American
KRTAP4-1	17q21.2	0.39	0.21	1.01	0.76	0.18	0.0282	0.0470	(A) Black or African American
AMH	19p13.3	3.56	3.16	2.27	1.83	0.41	0.0282	0.0471	(A) Black or African American
ENOSF1	18p11.32	8.85	8.71	0.77	0.69	0.14	0.0283	0.0472	(A) Black or African American
BCL2L2	14q11.2	9.77	9.88	0.60	0.53	-0.11	0.0283	0.0472	(B) White
PCP2	19p13.2	4.83	4.42	2.31	1.93	0.42	0.0283	0.0472	(A) Black or African American
HHLA2	3q13.13	0.77	0.61	0.84	0.73	0.15	0.0284	0.0473	(A) Black or African American
CAMK1G	1q32.2	2.47	2.25	1.16	1.11	0.21	0.0284	0.0474	(A) Black or African American
FREM2	13q13.3	4.50	4.97	2.49	2.88	-0.47	0.0284	0.0475	(B) White
CA8	8q12.1	6.75	7.25	2.81	2.27	-0.50	0.0285	0.0475	(B) White
ANTXRL	10q11.22	0.87	0.61	1.53	1.08	0.27	0.0285	0.0475	(A) Black or African American
REEP2	5q31.2	6.06	5.77	1.59	1.55	0.29	0.0285	0.0475	(A) Black or African American
TOPBP1	3q22.1	9.93	10.06	0.69	0.60	-0.12	0.0285	0.0475	(B) White
TMEM212	3q26.31	0.39	0.53	0.71	0.84	-0.14	0.0285	0.0475	(B) White
UPK3A	22q13.31	2.95	2.56	2.19	1.96	0.40	0.0285	0.0475	(A) Black or African American
GOLGA6A	15q24.1	0.29	0.37	0.45	0.54	-0.09	0.0285	0.0475	(B) White
COX7A1	19q13.12	6.21	6.48	1.44	1.30	-0.26	0.0285	0.0475	(B) White
TCEAL6	Xq22.1	5.38	5.16	1.19	1.21	0.22	0.0285	0.0475	(A) Black or African American
PPCS	1p34.2	10.24	10.33	0.51	0.44	-0.09	0.0285	0.0476	(B) White
KLK7	19q13.41	5.14	4.49	3.65	2.97	0.65	0.0286	0.0477	(A) Black or African American
TSN	2q14.3	11.03	11.10	0.38	0.36	-0.07	0.0286	0.0477	(B) White
SGCZ	8p22	0.15	0.24	0.45	0.59	-0.09	0.0287	0.0478	(B) White
RUNX1-IT1	21q22.12	0.54	0.43	0.64	0.54	0.11	0.0287	0.0478	(A) Black or African American
SMAD3	15q22.33	9.96	10.11	0.84	0.76	-0.15	0.0287	0.0478	(B) White
BLNK	10q24.1	8.02	8.21	0.99	0.93	-0.18	0.0287	0.0478	(B) White
RBP4	10q23.33	5.13	5.57	2.36	2.52	-0.44	0.0288	0.0479	(B) White
C15ORF48	15q21.1	8.03	8.32	1.53	1.71	-0.29	0.0288	0.0479	(B) White
CSTL1	20p11.21	0.45	0.32	0.72	0.63	0.13	0.0288	0.0479	(A) Black or African American
BRD1	22q13.33	9.79	9.69	0.55	0.46	0.10	0.0288	0.0479	(A) Black or African American
ANLN	7p14.2	9.50	9.25	1.34	1.37	0.25	0.0288	0.0480	(A) Black or African American
C1ORF220	1q25.2	3.70	3.92	1.22	1.10	-0.22	0.0288	0.0480	(B) White
KIF26B	1q44	7.74	8.04	1.65	1.38	-0.30	0.0288	0.0480	(B) White
PCNT	21q22.3	9.92	9.80	0.67	0.59	0.12	0.0289	0.0481	(A) Black or African American
DUSP1	5q35.1	10.94	11.17	1.28	1.35	-0.24	0.0289	0.0481	(B) White
OR8D1	11q24.2	0.01	0.03	0.08	0.18	-0.02	0.0289	0.0481	(B) White
DCLRE1C	10p13	8.34	8.23	0.65	0.58	0.12	0.0289	0.0481	(A) Black or African American
HNRNPA1	12q13.13	12.68	12.59	0.50	0.47	0.09	0.0289	0.0481	(A) Black or African American
LINC00589	8p12	0.88	1.11	1.22	1.28	-0.23	0.0289	0.0481	(B) White
RNF133	7q31.32	1.11	1.28	0.92	0.87	-0.17	0.0289	0.0482	(B) White
PARP3	3p21.2	8.50	8.65	0.85	0.80	-0.16	0.0289	0.0482	(B) White
PSMA3	14q23.1	10.53	10.42	0.57	0.56	0.10	0.0290	0.0483	(A) Black or African American
KCNAB2	1p36.31	7.88	7.68	1.15	1.01	0.21	0.0291	0.0484	(A) Black or African American
FAM122C	Xq26.3	4.71	4.56	0.85	0.74	0.15	0.0291	0.0484	(A) Black or African American
OR13A1	10q11.21	1.07	0.89	1.01	0.92	0.18	0.0291	0.0484	(A) Black or African American
LRRC59	17q21.33	12.03	11.89	0.80	0.69	0.14	0.0291	0.0484	(A) Black or African American
DNAH11	7p15.3	3.26	2.83	2.31	2.27	0.42	0.0291	0.0484	(A) Black or African American
KRT71	12q13.13	0.56	0.42	0.82	0.67	0.15	0.0291	0.0484	(A) Black or African American
MYOD1	11p15.1	0.31	0.16	0.85	0.57	0.15	0.0291	0.0484	(A) Black or African American
HSPA4L	4q28.1	6.35	6.66	1.72	1.55	-0.31	0.0291	0.0484	(B) White
PTPRO	12p12.3|12p13-p12	5.91	6.12	1.15	1.13	-0.21	0.0293	0.0487	(B) White
CREG2	2q11.2	1.13	1.30	0.92	1.05	-0.17	0.0293	0.0487	(B) White
SGO1	3p24.3	6.28	6.03	1.32	1.40	0.25	0.0293	0.0488	(A) Black or African American
LINC02433	4q32.1	0.44	0.60	0.83	1.17	-0.17	0.0293	0.0488	(B) White
INTS4P2	7q11.21	3.41	3.58	0.93	0.85	-0.17	0.0293	0.0488	(B) White
SS18L1	20q13.33	9.01	8.89	0.69	0.62	0.12	0.0294	0.0488	(A) Black or African American
KLRA1P	12p13.2	4.69	4.90	1.16	1.08	-0.21	0.0294	0.0488	(B) White
PLCZ1	12p12.3	0.12	0.19	0.34	0.43	-0.07	0.0294	0.0489	(B) White
FSCN2	17q25.3	3.99	3.74	1.35	1.36	0.25	0.0294	0.0489	(A) Black or African American
OR2L3	1q44	0.06	0.11	0.22	0.27	-0.04	0.0294	0.0489	(B) White
WWP2	16q22.1	10.28	10.13	0.86	0.55	0.15	0.0295	0.0490	(A) Black or African American
THEM5	1q21.3	2.09	1.78	1.78	1.05	0.30	0.0295	0.0490	(A) Black or African American
FBXL2	3p22.3	7.53	7.69	0.85	0.81	-0.15	0.0295	0.0490	(B) White
GRIN2B	12p13.1	0.58	0.73	0.76	1.02	-0.15	0.0295	0.0490	(B) White
ZBTB18	1q44	9.35	9.69	1.82	2.07	-0.34	0.0295	0.0490	(B) White
PRCD	17q25.1	2.73	2.55	0.96	0.95	0.18	0.0295	0.0490	(A) Black or African American
CFB	6p21.33	12.08	12.46	2.04	2.18	-0.38	0.0296	0.0491	(B) White
ITLN1	1q23.3	0.50	0.37	0.73	0.70	0.13	0.0296	0.0492	(A) Black or African American
FBXO25	8p23.3	8.70	8.84	0.78	0.68	-0.14	0.0296	0.0492	(B) White
PLA2G3	22q12.2	2.16	2.60	2.36	2.54	-0.44	0.0296	0.0492	(B) White
INTS10	8p21.3	9.83	9.72	0.62	0.55	0.11	0.0297	0.0492	(A) Black or African American
GCNT1	9q21.13	8.69	8.93	1.32	1.32	-0.24	0.0297	0.0492	(B) White
CBWD2	2q14.1	9.43	9.33	0.56	0.51	0.10	0.0297	0.0493	(A) Black or African American
CLEC14A	14q21.1	8.31	8.48	0.96	0.92	-0.17	0.0298	0.0494	(B) White
GABARAPL1	12p13.2	9.52	9.67	0.79	0.73	-0.14	0.0298	0.0494	(B) White
SLC36A3	5q33.1	0.13	0.08	0.28	0.22	0.05	0.0298	0.0495	(A) Black or African American
STK3	8q22.2	9.21	9.34	0.68	0.65	-0.12	0.0298	0.0495	(B) White
UGT2B4	4q13.3	1.07	1.45	2.08	2.27	-0.39	0.0298	0.0495	(B) White
MFSD4A-AS1	1q32.1	2.25	1.88	2.10	1.71	0.37	0.0299	0.0495	(A) Black or African American
RASSF2	20p13	8.86	9.06	1.15	0.96	-0.20	0.0299	0.0495	(B) White
DPPA5	6q13	0.06	0.02	0.25	0.15	0.04	0.0299	0.0496	(A) Black or African American
HRH1	3p25.3	6.94	7.14	1.11	0.98	-0.20	0.0299	0.0496	(B) White
IFI44L	1p31.1	9.59	9.27	1.76	1.67	0.32	0.0299	0.0496	(A) Black or African American
UTS2R	17q25.3	0.79	0.63	0.92	0.76	0.16	0.0299	0.0496	(A) Black or African American
ZNF385A	12q13.13	10.03	10.24	1.16	1.05	-0.21	0.0299	0.0496	(B) White
HHIPL2	1q41	4.10	3.67	2.35	2.35	0.43	0.0300	0.0497	(A) Black or African American
C1ORF115	1q41	9.28	9.53	1.32	1.40	-0.24	0.0301	0.0499	(B) White
CCDC140	2q36.1	0.46	0.31	0.81	0.65	0.14	0.0301	0.0499	(A) Black or African American
MYO18B	22q12.1	2.48	2.84	2.01	1.87	-0.36	0.0301	0.0499	(B) White
NUTM1	15q14	0.60	0.46	0.81	0.77	0.15	0.0301	0.0499	(A) Black or African American
CYP4A22	1p33	0.71	0.92	1.16	1.20	-0.21	0.0302	0.0500	(B) White
ZNF154	19q13.43	4.87	5.12	1.34	1.26	-0.24	0.0302	0.0500	(B) White
ATP6V0D2	8q21.3	3.76	4.08	1.70	1.83	-0.32	0.0302	0.0500	(B) White
PTPN18	2q21.1	10.80	10.70	0.51	0.52	0.09	0.0302	0.0501	(A) Black or African American
RBL1	20q11.23	7.21	7.46	1.41	1.09	-0.25	0.0302	0.0501	(B) White
ITGB6	2q24.2	9.23	9.66	2.45	1.98	-0.43	0.0302	0.0501	(B) White
NFXL1	4p12	7.88	8.00	0.68	0.59	-0.12	0.0303	0.0502	(B) White
CALCOCO1	12q13.13	10.31	10.44	0.69	0.63	-0.12	0.0303	0.0502	(B) White
PEA15	1q23.2	12.41	12.50	0.50	0.55	-0.09	0.0303	0.0502	(B) White
HES5	1p36.32	1.37	1.17	1.11	0.92	0.20	0.0303	0.0502	(A) Black or African American
C3ORF49	3p14.1	0.30	0.38	0.38	0.50	-0.07	0.0303	0.0502	(B) White
EDRF1	10q26.2	8.58	8.68	0.54	0.54	-0.10	0.0304	0.0503	(B) White
FAM78A	9q34.13	7.47	7.29	1.05	0.96	0.19	0.0304	0.0504	(A) Black or African American
CEMIP	15q25.1	7.33	7.70	2.10	1.90	-0.38	0.0304	0.0504	(B) White
ANKRD49	11q21	7.95	8.05	0.53	0.58	-0.10	0.0304	0.0504	(B) White
ITGAX	16p11.2	8.51	8.31	1.12	1.05	0.20	0.0305	0.0505	(A) Black or African American
PARPBP	12q23.2	7.15	6.99	0.83	0.93	0.15	0.0305	0.0506	(A) Black or African American
ORC3	6q15	9.19	9.31	0.65	0.54	-0.12	0.0305	0.0506	(B) White
SPESP1	15q23	4.05	4.48	2.37	2.23	-0.43	0.0306	0.0506	(B) White
SLC35G1	10q23.33	5.69	5.49	1.08	1.12	0.20	0.0306	0.0506	(A) Black or African American
SIX6	14q23.1	0.25	0.15	0.57	0.40	0.10	0.0306	0.0506	(A) Black or African American
SLC8B1	12q24.13	9.43	9.33	0.57	0.53	0.10	0.0307	0.0507	(A) Black or African American
PLSCR1	3q24	9.83	9.64	1.06	0.90	0.19	0.0307	0.0507	(A) Black or African American
SLC6A20	3p21.31	3.37	3.67	1.69	1.41	-0.30	0.0307	0.0508	(B) White
GPR182	12q13.3	0.94	1.10	0.86	0.86	-0.16	0.0307	0.0508	(B) White
RAET1E	6q25.1	3.35	3.69	1.90	1.72	-0.34	0.0307	0.0508	(B) White
RPA4	Xq21.33	0.78	0.65	0.71	0.62	0.13	0.0307	0.0508	(A) Black or African American
IK	5q31.3	10.88	10.95	0.40	0.39	-0.07	0.0308	0.0509	(B) White
POM121L2	6p22.1	0.55	0.39	0.92	0.70	0.16	0.0308	0.0509	(A) Black or African American
KRT36	17q21.2	0.83	0.70	0.68	0.64	0.12	0.0308	0.0510	(A) Black or African American
BAG2	6p12.1	7.37	7.14	1.31	1.03	0.23	0.0309	0.0511	(A) Black or African American
LOC220729	3q29	7.13	7.00	0.73	0.65	0.13	0.0309	0.0511	(A) Black or African American
CD274	9p24.1	4.20	4.47	1.52	1.31	-0.27	0.0310	0.0512	(B) White
KRTAP4-4	17q21.2	0.01	0.02	0.06	0.14	-0.01	0.0310	0.0513	(B) White
ANKRD35	1q21.1	5.63	5.32	1.76	1.53	0.31	0.0311	0.0513	(A) Black or African American
COX18	4q13.3	8.54	8.65	0.61	0.54	-0.11	0.0311	0.0514	(B) White
SUPT20HL2	Xp22.11	0.52	0.66	0.75	0.74	-0.14	0.0311	0.0514	(B) White
ROR2	9q22.31	8.34	8.56	1.15	1.24	-0.21	0.0311	0.0514	(B) White
VEGFA	6p21.1	11.03	10.86	0.95	0.91	0.17	0.0311	0.0514	(A) Black or African American
NSG2	5q35.2	1.96	2.33	1.99	2.19	-0.37	0.0312	0.0515	(B) White
BARHL2	1p22.2	0.25	0.13	0.66	0.53	0.12	0.0312	0.0515	(A) Black or African American
SFTA1P	10p14	1.95	1.72	1.29	1.19	0.23	0.0312	0.0515	(A) Black or African American
LINC01102	2q12.1	0.61	0.46	0.86	0.67	0.15	0.0312	0.0516	(A) Black or African American
LEPROTL1	8p12	9.76	9.87	0.60	0.52	-0.11	0.0312	0.0516	(B) White
PADI1	1p36.13	1.25	0.97	1.56	1.24	0.27	0.0313	0.0516	(A) Black or African American
SIKE1	1p13.2	9.51	9.61	0.60	0.50	-0.11	0.0313	0.0516	(B) White
PRR25	16p13.3	0.27	0.19	0.43	0.37	0.08	0.0313	0.0516	(A) Black or African American
HMX2	10q26.13	1.22	0.92	1.73	1.43	0.30	0.0313	0.0517	(A) Black or African American
FGD2	6p21.2	6.74	6.50	1.37	1.15	0.24	0.0313	0.0517	(A) Black or African American
CRAT	9q34.11	10.22	10.51	1.61	1.55	-0.29	0.0313	0.0517	(B) White
FOXL2NB	3q22.3	1.02	0.80	1.26	1.12	0.22	0.0313	0.0517	(A) Black or African American
ZPBP2	17q21.1	0.39	0.26	0.71	0.65	0.13	0.0313	0.0517	(A) Black or African American
SVOPL	7q34	3.43	3.04	2.17	1.93	0.38	0.0313	0.0517	(A) Black or African American
TMEM184A	7p22.3	8.88	8.63	1.42	1.23	0.25	0.0314	0.0518	(A) Black or African American
NFATC2IP	16p11.2	9.75	9.84	0.48	0.45	-0.09	0.0314	0.0518	(B) White
SELE	1q24.2	6.24	6.61	2.05	1.89	-0.37	0.0314	0.0519	(B) White
NEAT1	11q13.1	13.03	12.81	1.21	1.24	0.22	0.0315	0.0519	(A) Black or African American
CAMK2G	10q22.2	9.46	9.36	0.55	0.46	0.10	0.0315	0.0520	(A) Black or African American
NCDN	1p34.3	10.01	9.87	0.78	0.68	0.14	0.0315	0.0520	(A) Black or African American
ALDH18A1	10q24.1	11.32	11.42	0.54	0.49	-0.10	0.0315	0.0520	(B) White
MIR1-1HG-AS1	20q13.33	0.56	0.42	0.78	0.56	0.14	0.0315	0.0520	(A) Black or African American
GLIS1	1p32.3	3.67	3.40	1.55	1.49	0.28	0.0316	0.0521	(A) Black or African American
ST3GAL2	16q22.1	8.63	8.49	0.77	0.76	0.14	0.0316	0.0522	(A) Black or African American
OR3A2	17p13.3	0.55	0.69	0.79	0.79	-0.14	0.0317	0.0522	(B) White
NIPSNAP3B	9q31.1	4.44	4.63	1.05	0.97	-0.19	0.0317	0.0523	(B) White
PLET1	11q23.1	0.54	0.36	1.03	0.54	0.17	0.0317	0.0523	(A) Black or African American
ABCB4	7q21.12	4.51	4.70	1.09	1.03	-0.20	0.0317	0.0523	(B) White
CYP2C18	10q23.33	0.86	0.63	1.32	1.07	0.23	0.0317	0.0523	(A) Black or African American
C11ORF71	11q23.2	7.72	7.58	0.77	0.73	0.14	0.0317	0.0523	(A) Black or African American
SMPDL3A	6q22.31	7.57	7.75	1.02	0.89	-0.18	0.0319	0.0525	(B) White
PCDHB4	5q31.3	6.02	6.28	1.46	1.26	-0.26	0.0319	0.0525	(B) White
MGLL	3q21.3	10.08	10.30	1.18	1.20	-0.21	0.0319	0.0525	(B) White
HGD	3q13.33	5.07	5.61	2.98	2.82	-0.53	0.0319	0.0526	(B) White
IGFBP4	17q21.2	13.37	13.59	1.23	1.06	-0.22	0.0320	0.0527	(B) White
SPATA1	1p22.3	1.64	1.79	0.85	0.80	-0.15	0.0320	0.0527	(B) White
TDRD1	10q25.3	2.24	2.72	2.63	2.58	-0.47	0.0320	0.0527	(B) White
SEPTIN4	17q22	8.07	7.90	0.99	0.90	0.18	0.0321	0.0528	(A) Black or African American
SMAP1	6q13	9.47	9.57	0.60	0.51	-0.11	0.0321	0.0528	(B) White
HBA1	16p13.3	3.45	2.96	2.69	2.60	0.48	0.0321	0.0529	(A) Black or African American
CTAGE4	7q35	5.63	5.83	1.12	1.07	-0.20	0.0322	0.0530	(B) White
PIK3C2B	1q32.1	9.60	9.72	0.67	0.62	-0.12	0.0322	0.0530	(B) White
CCDC74A	2q21.1	8.12	8.47	1.94	1.96	-0.35	0.0323	0.0531	(B) White
PACRG	6q26	2.22	2.45	1.27	1.37	-0.23	0.0323	0.0531	(B) White
ADAMTS7	15q25.1	7.45	7.24	1.22	1.07	0.21	0.0323	0.0531	(A) Black or African American
CCDC43	17q21.31	9.03	9.13	0.54	0.52	-0.10	0.0323	0.0532	(B) White
PDE4B	1p31.3	9.10	9.41	1.75	1.54	-0.31	0.0323	0.0532	(B) White
PRDM16-DT	1p36.32	1.73	1.52	1.22	1.11	0.22	0.0324	0.0533	(A) Black or African American
EPB41L3	18p11.31	9.03	9.24	1.15	1.13	-0.21	0.0324	0.0533	(B) White
CSF2RA	Xp22.33 and Yp11.2	7.11	6.89	1.26	1.16	0.22	0.0324	0.0533	(A) Black or African American
CEP78	9q21.2	8.17	8.27	0.60	0.56	-0.11	0.0324	0.0533	(B) White
KCNF1	2p25.1	4.98	5.42	2.42	2.53	-0.44	0.0324	0.0533	(B) White
SLC12A8	3q21.2	8.78	8.63	0.84	0.84	0.15	0.0324	0.0534	(A) Black or African American
TTC29	4q31.22	0.75	0.97	1.20	1.37	-0.22	0.0324	0.0534	(B) White
PCDH10	4q28.3	2.68	3.13	2.46	2.64	-0.45	0.0324	0.0534	(B) White
DZANK1	20p11.23	6.73	6.90	1.01	0.82	-0.18	0.0325	0.0535	(B) White
EHD4	15q15.1	10.27	10.36	0.48	0.48	-0.09	0.0325	0.0535	(B) White
ARL3	10q24.32	9.51	9.65	0.81	0.68	-0.14	0.0326	0.0536	(B) White
KCNMB1	5q35.1	6.66	6.39	1.53	1.35	0.27	0.0326	0.0536	(A) Black or African American
PKIA	8q21.13	5.17	5.50	1.85	1.81	-0.33	0.0327	0.0538	(B) White
ADSSL1	14q32.33	6.45	6.68	1.36	1.13	-0.24	0.0327	0.0538	(B) White
NAP1L5	4q22.1|4q21-q22	6.43	6.63	1.12	0.92	-0.20	0.0327	0.0538	(B) White
ETV3L	1q23.1	3.08	2.79	1.73	1.15	0.29	0.0327	0.0538	(A) Black or African American
LINC00173	12q24.22	3.66	3.95	1.63	1.72	-0.30	0.0327	0.0538	(B) White
MAPK13	6p21.31	10.31	10.18	0.73	0.67	0.13	0.0328	0.0539	(A) Black or African American
TMEM182	2q12.1	6.42	6.55	0.70	0.71	-0.13	0.0328	0.0539	(B) White
NR5A1	9q33.3	0.87	0.65	1.27	1.28	0.23	0.0328	0.0539	(A) Black or African American
EPDR1	7p14.1	7.25	7.49	1.35	1.19	-0.24	0.0328	0.0539	(B) White
TMPRSS15	21q21.1	0.42	0.28	0.72	0.75	0.13	0.0328	0.0540	(A) Black or African American
CA13	8q21.2	6.22	5.96	1.48	1.29	0.26	0.0328	0.0540	(A) Black or African American
IGF2BP1	17q21.32	2.29	1.97	1.82	1.62	0.32	0.0329	0.0540	(A) Black or African American
MADCAM1	19p13.3	1.51	1.30	1.20	1.08	0.21	0.0329	0.0540	(A) Black or African American
NR1I2	3q13.33	2.07	1.85	1.27	1.12	0.22	0.0330	0.0541	(A) Black or African American
EIF3C	16p11.2	7.57	7.90	1.93	1.61	-0.34	0.0330	0.0542	(B) White
COL4A1	13q34	12.79	12.98	1.07	0.82	-0.18	0.0331	0.0543	(B) White
GOLGA6L1	15q11.2	0.22	0.10	0.73	0.52	0.12	0.0331	0.0543	(A) Black or African American
AMER2	13q12.13	0.68	0.44	1.34	1.19	0.24	0.0331	0.0543	(A) Black or African American
TFAP2C	20q13.31	10.09	9.89	1.10	1.22	0.20	0.0331	0.0543	(A) Black or African American
CDKN1B	12p13.1	10.65	10.82	0.96	0.87	-0.17	0.0331	0.0543	(B) White
PROP1	5q35.3	0.11	0.16	0.27	0.32	-0.05	0.0331	0.0544	(B) White
PEX11G	19p13.2	6.46	6.21	1.43	1.09	0.25	0.0332	0.0544	(A) Black or African American
PM20D2	6q15	7.57	7.26	1.77	1.56	0.31	0.0332	0.0545	(A) Black or African American
LINC00661	19p13.12	0.14	0.09	0.31	0.32	0.06	0.0332	0.0545	(A) Black or African American
MRPL40	22q11.21	9.29	9.17	0.67	0.61	0.12	0.0333	0.0546	(A) Black or African American
ADCYAP1	18p11.32	3.06	3.48	2.39	2.13	-0.42	0.0333	0.0546	(B) White
CFD	19p13.3	8.25	7.90	1.91	2.01	0.35	0.0333	0.0547	(A) Black or African American
PXT1	6p21.31	0.80	0.67	0.75	0.66	0.13	0.0333	0.0547	(A) Black or African American
C17ORF78	17q12	0.30	0.39	0.50	0.50	-0.09	0.0334	0.0547	(B) White
LCN12	9q34.3	4.22	3.88	1.89	1.80	0.34	0.0334	0.0548	(A) Black or African American
ACTG2	2p13.1	8.49	8.03	2.63	2.30	0.46	0.0334	0.0548	(A) Black or African American
PRXL2A	10q23.1	10.97	10.82	0.79	0.79	0.14	0.0334	0.0548	(A) Black or African American
VSTM2A	7p11.2	2.53	3.20	3.68	3.92	-0.67	0.0334	0.0548	(B) White
